logme r1 gpat logag y
-4.543516 0.08135593 0.5219593 -0.2238139 -0.003572867
-4.298377 -0.2134146 0.6557237 -0.292884 0.01267628
-7.052697 0.02242152 0.3595445 -0.1520924 0.05781574
-4.513071 -0.1042253 0.2540543 -0.03873342 -0.08144561
-5.605646 0.09028571 0.3183517 0.3998571 -0.0674891
-5.310029 -0.04761905 0.5789882 -0.1145311 0.1743653
-4.336637 -0.05868263 0.758977 -0.02116189 -0.03001787
-4.346824 -0.06818182 0.08686099 -0.1118191 -0.0107964
-5.456543 -0.1516484 0.5614194 -0.009546485 0.08842619
-6.835002 0.03913043 0.6943445 -0.273833 -0.06539735
-5.602469 -0.08910891 1.105282 -0.07302702 0.1011185
-4.94488 -0.1884058 0.4500506 -0.2187833 -0.05295558
-4.188988 -0.02325581 0.5068411 -0.1284672 -0.08115424
-4.286176 -0.024 0.5194933 -0.02619531 -0.01794401
-5.30992 0.01123596 0.4435099 0.02952049 0.08930031
-6.383901 0.046875 0.3877696 -0.1992255 -0.100193
-4.263375 0.1 0.3904887 -0.08931575 0.1766741
-4.365811 -0.09302325 0.2899292 -0.6983649 0.04239509
-4.171722 -0.1808696 0.3234554 -0.2626666 0.1507481
-6.503639 -0.01351724 0.6890261 -0.1051674 0.09646096
-4.286214 0.008866995 0.7300897 -0.06064308 -0.02938656
-5.228974 -0.1702128 0.1592072 -0.09591674 -0.08797242
-7.355658 -0.05084746 0.1645359 -0.2198 -0.1025374
-5.789834 0.07216494 0.325986 -0.04778367 -0.01221484
-4.580264 -0.032 0.5519507 -0.04103779 0.07987814
-5.890311 0.01907407 0.5189133 -0.1423797 0.03547256
-5.183629 0.09322034 0.6148776 -0.2728631 0.1052306
-4.947589 0.06090909 0.7666667 -0.1064965 0.1186795
-4.741971 -0.005154639 0.3637795 -0.209543 0.05086208
-4.42448 -0.1269841 0.3688513 -0.07248097 0.0464706
-6.580677 -0.05027933 0.189484 -0.4364869 -0.005477254
-4.460214 -0.06478874 0.7583343 -0.1241168 -0.03969232
-6.697746 -0.04707692 0.2690113 -0.3393277 -0.008293274
-4.991558 -0.1575758 0.5235224 -0.105693 -0.03019041
-7.36109 -0.111441 0.4989838 -0.06079902 0.06080103
-6.441453 0.0437247 0.5309397 -0.3692309 -0.06362727
-5.22789 -0.1142857 0.05204717 -0.0001008532 -0.05082396
-7.190537 -0.01408451 0.1648493 -1.000617 -0.06221485
-7.007245 -0.06956521 0.4594671 -0.3976793 -0.04265702
-6.278409 -0.1145833 0.102885 -0.1239558 -0.01177871
-5.27134 0.0742029 0.5440215 -0.2888801 -0.08359355
-5.486759 -0.05025126 0.5849431 -0.1114848 -0.02577146
-4.539391 -0.1447368 0.4340095 -0.5604408 -0.120644
-5.011628 -0.01923077 0.39934 -0.1213847 -0.02416453
-5.28803 -0.1347826 0.1782773 -0.1236019 0.0502447
-4.998613 -0.07142857 0.09933468 -0.191096 0.01000738
-4.898884 0.07514451 0.7035662 -0.2847433 -0.01638151
-6.652406 -0.07211538 0.24296 -0.3173563 -0.06139272
-5.038056 -0.125 0.658207 -0.1003141 0.1530629
-5.081404 -0.02678572 0.4301655 -0.02187023 -0.07418586
-4.584381 -0.01886793 0.4641809 0.01624126 0.05815553
-7.451678 0.04178273 0.2016051 -0.1281712 0.06472314
-4.902627 -0.6086956 0.2744419 -0.09471609 0.05355092
-4.398072 -0.00990099 0.4919841 -0.0113337 0.1630793
-6.563292 -0.1171875 0.4016319 -0.09228557 0.09804157
-5.374229 -0.03076923 0.2828496 -0.1056588 0.02111849
-5.255218 0.01034483 0.7256442 0.003377188 0.02996805
-5.560745 0.0217971 0.3645709 -0.1059006 -0.1331842
-5.542643 -0.03488372 0.7573447 -0.1119506 0.03235445
-6.244332 0.01989529 0.04878343 -0.1039746 0.02111849
-6.678226 0.01621373 0.1742973 -0.3025544 -0.05320583
-7.251388 -0.1063415 0.01650797 -0.09675098 -0.02843106
-6.835394 -0.107438 0.8294896 -0.1023839 -0.03753822
-7.614842 0.01595745 0.1388389 -0.1089799 -0.05538424
-6.770326 -0.01753425 0.3471703 -0.2077865 -0.07842902
-6.818662 -0.02941176 0.1834618 -0.1168392 0.04826135
-6.68638 0.06406685 0.327712 -0.237143 -0.04566723
-5.015406 -0.08270042 0.3903811 -0.0888304 -0.01431458
-4.259841 -0.1162791 0.3424346 -0.104871 -0.01046046
-4.73071 -0.1428571 0.2505701 -0.04400644 0.1411185
-6.146747 -0.007113164 0.02623732 -0.07979596 -0.02771872
-8.239781 -0.1023392 0.01582552 -0.1678405 -0.03288682
-4.211172 0.05035971 0.4126173 -0.1030794 0.02263364
-5.729611 -0.008 0.5134195 -0.3695797 -0.01856405
-4.806905 -0.0535 0.3605111 0.065875 0.1897932
-6.12315 -0.03174603 0.6904433 -0.143626 -0.09811228
-5.550862 -0.07894737 0.2930929 -0.5738213 -0.09351566
-6.789671 0.01470588 0.1806866 -0.1269613 0.02634237
-4.959405 0.08027211 0.1908314 -0.09495712 -0.05350837
-8.081629 -0.04455446 0.02962064 -0.07730325 -0.006748808
-5.099104 0.01201717 0.03321274 -0.1576106 0.0693641
-5.290877 0.04126984 0.3888199 -0.3005771 -0.05110373
-4.264762 -0.0821256 0.3498797 -0.001514127 0.04343992
-5.082074 -0.04926108 0.03790638 -0.0680287 0.0492875
-5.111604 -0.1025263 0.4236027 -0.1487088 0.02594941
-7.639888 -0.0129199 0.0209029 -0.1216315 -0.08347335
-5.039239 0.02356902 0.6943988 -0.0193659 -0.02715737
-5.355982 -0.01099477 1.297162 -0.157807 -0.04658985
-5.330494 -0.02222222 0.1026645 -0.2456493 0.06459675
-6.123068 -0.1192771 0.03466294 -0.2141755 -0.02425356
-6.125886 -0.01522843 0.2211232 -0.1163511 -0.07188151
-6.026593 -0.1458823 0.1476534 -0.1426403 0.08318746
-4.256973 -0.4938235 0.5704951 0.05363975 0.03930031
-5.189169 -0.04 0.4409671 -0.1488898 0.08160236
-6.568801 -0.125 0.01926379 -0.02921594 0.04675952
-5.171762 -0.216 0.7389269 -0.3074381 -0.07361835
-4.464252 -0.03858823 0.4508254 -0.3555157 -0.0697906
-5.477782 -0.08865384 0.157655 -0.08990705 0.03469315
-4.797652 -0.06756756 0.6822561 -0.1721376 0.2021312
-4.628407 -0.1098901 0.1299493 -0.2777184 0.1023066
-5.1547 -0.02419355 0.8330399 -0.05681074 -0.03053506
-5.193478 -0.03669725 0.0626458 -0.04394001 0.06926008
-5.361063 -0.06153846 0.7782996 -0.01779204 0.01764023
-4.406125 0.03418182 0.5385782 -0.302089 -0.09208906
-6.747531 0.004474273 0.0267582 -0.0487451 0.0181522
-5.262698 -0.06625954 0.4575904 -0.168785 -0.1803203
-7.604243 0.01623377 0.4611666 -0.1439703 -0.013733
-5.575619 -0.05789474 0.1462939 -0.596134 0.02012346
-6.282316 -0.2240263 0.2700247 -0.2573557 -0.1070866
-4.751528 0.005416675 0.8310082 -0.204249 0.02111849
-7.694048 0.02380952 0.02125139 -0.1785848 -0.0103671
-4.691549 0.0397351 1.134443 -0.493922 -0.1772263
-4.544257 0.07583149 0.5924719 -0.2318609 -0.003153353
-7.123131 -0.05357143 0.02261839 -0.1523674 0.007016797
-5.034508 0.03267974 0.1416597 -0.05740628 -0.0484761
-4.21155 -0.1371429 0.516596 -0.08940445 -0.06832875
-6.599432 -0.09090909 0.135762 -0.1736475 0.009089504
-4.662828 0.1045752 0.39508 -0.04671068 -0.1657428
-6.864693 -0.1162791 0.02641846 -0.0998058 -0.02367318
-6.950205 0.0464135 0.3195794 -0.1232168 0.08808277
-5.966347 0.006896552 0.1181721 -0.1374505 0.04500737
-6.972747 -0.01724138 0.02800355 -0.1077706 -0.03602437
-6.407849 -0.119602 0.04284535 -0.05044401 -0.05095358
-7.500725 0.01003802 0.3016074 -0.1354161 -0.002137323
-5.938169 -0.07947712 0.5482096 -0.06436251 -0.02796126
-4.455173 -0.1333333 0.4895225 0.01542468 -0.05417562
-5.31222 -0.02631579 1.011521 -0.1667259 0.005733876
-7.061865 0.006920415 0.2279469 0.07743952 0.05554358
-5.348086 0.002413795 0.4295438 -0.1222479 -0.02235977
-4.286204 -0.008403362 0.3018807 -0.1532552 -0.01221484
-4.518026 -0.1461988 0.6312725 -0.1288607 0.03642461
-4.46254 -0.3758025 0.5341949 -0.281983 -0.08797242
-7.201303 0.03666667 0.1904991 -0.1085707 -0.003795004
-4.49576 0.00625 0.5535649 -0.08157721 -0.005296604
-8.601501 -0.1277228 0.1819043 -0.1971061 -0.05852753
-5.510835 -0.02362205 0.3470483 -0.2708844 -0.08934305
-5.012197 0.02790698 0.6213157 -0.3221464 -0.06688151
-6.960758 0.02230483 0.4683189 -0.1498222 -0.05173322
-4.889487 -0.009478673 1.293456 -0.1084378 0.1274096
-6.811409 -0.0875 0.02401843 -0.08618858 -0.04497346
-4.640904 -0.06473282 0.9630478 -0.09687951 0.1298141
-6.466412 -0.3234111 0.2610975 -0.0136847 -0.04988743
-4.847334 0.01333333 0.4513671 -0.8111479 -0.1005031
-7.166477 0.04405286 0.4946041 -0.1620627 0.1271093
-4.162675 -0.1139726 0.3619852 -0.1555201 0.3873736
-4.255033 -0.02197802 0.9917859 -0.02442217 0.1523013
-5.468515 -0.08170213 0.3412019 -0.06748102 0.07740988
-5.238287 -0.2157333 0.4782926 -0.2287708 -0.0008595325
-6.315792 0.1397849 0.05967096 -0.125489 -0.05613151
-6.100223 -0.006756757 0.219678 -0.2355629 0.05413863
-5.583384 -0.1111111 0.4037342 -0.2786138 -0.1038815
-4.154628 -0.02197802 0.5132577 -0.1643204 0.0603658
-5.461371 -0.09688582 0.3263744 -0.0181357 0.008460263
-5.943783 0.006622517 0.5935603 -0.0359933 0.1437852
-4.817227 -0.02173913 0.0924331 -0.05468423 0.06367168
-5.190844 -0.03321033 0.3817799 -0.1541627 0.1068328
-5.185848 0.1803279 0.1299103 0.1508227 0.2411185
-5.755738 -0.1335404 0.02826121 -0.1473912 -0.03915548
-4.360899 -0.1242604 0.03516701 -0.0770981 -0.03677625
-5.944895 0.06008584 0.4203443 -0.4206349 -0.05650708
-4.502323 -0.05202312 0.2099509 -0.06401197 0.007931678
-6.204258 -0.11 0.1612176 -0.04474926 -0.05996259
-4.178846 0.05327014 0.5163841 -0.05510258 -0.04958858
-4.837469 -0.221519 0.3462391 -0.2366181 0.00557445
-4.870373 -0.01834862 0.0338527 -0.1109467 -0.04915178
-5.17742 0.02112676 0.4471684 -0.06412265 0.1179205
-4.573287 0 0.7426048 -0.1400381 0.02111849
-6.178351 -0.03125 0.3661345 -0.3037982 0.02111849
-5.394301 -0.002089552 0.2936644 -0.1959498 0.1038253
-6.484311 -0.0754717 0.03257655 -0.1379037 -0.06730256
-6.07462 -0.1304348 1.112476 -0.09077835 -0.07289861
-4.706711 -0.01851852 0.2711046 -0.2117411 0.002936673
-4.214636 0.05371901 0.3297723 -0.07341229 -0.02691645
-5.669869 -0.01980198 0.1963923 -0.0617432 -0.01577471
-6.364837 0.04226191 0.3812662 -0.1497237 -0.09103104
-4.401645 -0.09511111 0.1289764 -0.09412471 0.03336339
-4.379862 0.06818182 0.2435484 0.01286272 -0.08912542
-4.269603 0.078125 0.3350692 -0.01168666 -0.089051
-6.015614 -0.009174312 0.03912421 -0.1037356 -0.03342696
-7.772406 -0.04428904 0.1004569 -0.2196191 -0.02129222
-5.269218 -0.08470024 0.2451254 -0.2378969 0.06576135
-7.405195 -0.2614379 0.165413 -0.4100323 -0.03760344
-5.018169 0.03314917 0.2210914 -0.4046365 -0.1018529
-4.442922 0.007042253 0.5750851 -0.1440839 -0.0214347
-4.675545 -0.1754717 0.1983503 -0.2001344 -0.003075057
-6.570181 -0.1096774 0.3212469 -0.2620258 0.01704872
-5.661843 -0.04716981 0.1575212 -0.2241988 -0.02475307
-5.060791 0.03144654 0.386608 -0.1155401 0.1315081
-4.664702 -0.02702703 0.1938923 -0.1229376 0.05971498
-5.162916 0.01197605 0.6152404 -0.2388014 0.16827
-4.485536 -0.08744589 0.1546888 -0.03665351 -0.01986512
-4.5835 0.1267123 0.1213204 -0.1666025 -0.082607
-6.110821 -0.02702703 0.2214464 -0.2367837 0.03081378
-8.310099 -0.02654028 0.6102957 -0.1794471 0.06784746
-5.248947 0.02645503 0.7122601 -0.2172275 0.09215674
-7.147118 -0.06824925 0.06673407 -0.1434221 -0.04165929
-5.53338 -0.06550218 0.6872964 -0.1666282 0.08505291
-5.546105 -0.1097059 0.4553808 -0.1262184 0.06778516
-6.290401 -0.2586207 0.08465838 -0.1308309 -0.04737466
-4.665355 -0.03030303 0.03505456 0.4671778 -0.09652857
-5.943358 -0.07692308 0.06952803 -0.215791 -0.03443707
-6.374407 -0.1348123 0.4956573 -0.06937736 0.1542501
-4.657478 0.1632653 0.1969733 -0.4507406 -0.04717419
-5.490601 -0.01633508 0.05930683 -0.06686259 -0.04694434
-6.416601 -0.122905 0.1979052 -0.3909568 -0.1331104
-4.246545 0 0.4298106 -0.1416598 0.09432111
-4.988667 -0.01875 0.44348 -0.2919485 -0.03777722
-5.642994 0.08434783 0.383673 -0.1329848 0.04504194
-4.529274 -0.2245902 0.03009915 -0.05233946 -0.006467716
-4.956795 -0.05384615 0.5469579 -0.2962043 0.0430163
-6.107894 0.1073446 0.5515627 -0.2946967 -0.01052708
-5.213543 0.005714286 0.1988418 -0.177273 0.1533024
-6.113157 0.1616767 0.1586842 -0.1676558 -0.05031008
-8.07641 -0.2064057 0.3795061 -0.2175294 0.03746266
-4.422895 -0.03478261 0.2621812 -0.3166379 -0.01039411
-4.35071 -0.11 0.03445631 -0.0399165 -0.04879142
-5.321185 -0.05392157 0.1567404 -0.1218642 0.00232779
-5.657948 0.08144797 0.2672133 -0.2998089 -0.0330687
-4.544767 -0.03191489 0.2282408 -0.04781826 0.04173705
-6.100498 -0.03225806 0.03728191 -0.1665134 -0.02185026
-4.610255 -0.1693827 0.03958346 -0.1949249 -0.1079138
-4.424866 -0.09821428 0.04469321 -0.03596954 -0.0006701275
-6.356015 -0.04273504 0.03666275 -0.1476063 0.03412396
-5.195003 -0.1306818 0.03981291 -0.08490749 -0.03757498
-4.729335 -0.1643725 0.2689174 0.002395731 -0.08377662
-5.077791 -0.2132203 0.5543672 -0.2775457 -0.05256572
-5.216197 0.02631579 0.2197658 -0.6705731 -0.03293556
-5.951792 -0.02922078 0.6390209 -0.1762056 0.01796392
-4.862773 -0.2580645 0.3074065 -0.03033549 -0.01734305
-6.536324 0.02843137 0.4106058 -0.1572597 0.01096621
-5.476269 -0.07291666 0.6864559 -0.09402034 0.04752626
-4.336861 -0.07986111 0.1883709 -0.07802578 -0.04962106
-4.55496 -0.07462686 0.05120026 -0.07424937 -0.003881508
-4.398261 -0.0867647 0.4514061 -0.07266414 -0.1081332
-6.734967 0.06871166 0.1600248 -0.3750426 -0.05835171
-4.265282 -0.1262136 0.3599828 -0.09305936 -0.05714238
-5.03756 -0.03418804 0.5251342 -0.1411706 -0.03838564
-4.604255 -0.1344086 0.0357113 -0.3307101 -0.02627488
-5.319705 -0.08290155 0.6364688 -0.3099991 -0.03247003
-4.349219 -0.04309392 0.7357973 -0.0849475 0.02111849
-4.786458 -0.005464481 0.02699612 -0.2311205 -0.04192498
-7.0957 0.02345679 0.7321515 -0.119744 -0.04725758
-4.734003 -0.0317647 0.4986252 -0.1396973 -0.05031008
-5.224132 -0.1494253 0.1714432 -0.1737313 -0.02388151
-6.325246 -0.02309677 0.5554174 -0.1391874 -0.03602437
-4.701917 -0.1595745 0.2547392 -0.1385227 -0.04310169
-5.471167 0.002624672 0.5746955 -0.1318923 0.08953954
-5.195395 -0.01506024 0.8349603 -0.2189163 0.01367083
-4.921484 0.05797468 0.2759536 0.03803397 0.07554026
-5.428764 0.06018519 0.1154467 -0.3526548 -0.06262535
-4.872367 -0.02482759 0.3487556 -0.250123 0.03797242
-4.365143 0 0.4934766 0.006739587 0.0762366
-5.067923 -0.04830918 0.03104284 -0.07100713 0.04627978
-4.461865 -0.1333333 0.06225649 -0.1670494 0.01729496
-7.214094 0.03728814 0.09679388 -0.2269788 -0.04578292
-4.541435 -0.06896552 0.0347849 -0.07373199 0.02111849
-4.995698 -0.1076923 0.1030808 -0.07951926 0.04064974
-6.391171 -0.01403509 0.04683464 -0.05467204 0.06205416
-4.330483 -0.05084746 0.2012054 0.03413315 -0.09339764
-5.191627 -0.06547619 0.4045942 -0.07512977 0.02089502
-4.853116 -0.03418804 0.03640529 0.1212213 0.02525072
-5.860608 -0.06382979 0.4983675 -0.1813065 0.02311849
-5.374908 0.02439024 0.2200418 -0.01011016 -0.1413815
-5.551025 0.01052632 0.4215255 -0.5203785 -0.02866875
-5.315909 -0.1671642 0.03945287 -0.06419671 0.07306654
-5.681027 0 0.06924878 -0.2095518 -0.005817535
-5.29696 -0.2593548 0.01724054 -0.3608974 -0.1711892
-5.228332 -0.03 0.5724546 -0.1951113 0.06966218
-4.30344 -0.1325217 0.5238697 -0.582584 -0.001958433
-5.775463 -0.07824562 0.2342617 -0.1201346 -0.0321602
-5.2132 -0.06622516 0.07014358 -0.1034638 -0.01912996
-6.407686 0.01550388 0.4889201 -0.1382303 0.04080353
-5.775563 -0.02419355 0.1204813 -0.5064997 -0.09321222
-4.500416 -0.3864151 0.2325848 -0.2259433 -0.1021692
-5.867584 -0.251462 0.1080267 -0.0238288 -0.03261983
-6.663381 0.01604938 0.01725785 0.05036295 0.00201021
-4.370817 -0.0860215 0.9021778 -0.03057592 0.21597
-4.694325 -0.1029412 0.03928788 -0.1669921 -0.05128151
-5.990881 -0.05376344 0.02913262 -0.3800868 0.06329536
-5.009294 0.002292994 0.5905175 -0.2799928 0.2070159
-4.39436 -0.1770833 0.3147062 -0.1256313 0.1043043
-4.156409 0.1413043 0.6114349 -0.03384874 0.0717514
-5.633957 -0.2546816 0.6561891 -0.6383556 -0.06544867
-5.21325 0.006700507 0.492908 -0.1157089 0.02111849
-4.873879 -0.2953488 0.09028137 -0.3164769 0.1742716
-5.306059 -0.0689655 0.1229975 -0.2026341 -0.06382775
-4.259633 -0.123688 0.2212254 -0.1197519 -0.04217265
-4.454878 -0.1157025 0.331138 -0.1913191 0.07593331
-6.218709 -0.005102041 0.0950117 -0.04485682 0.03715904
-5.481801 -0.1609195 0.08676403 -0.2700608 0.02547493
-5.131557 0.1800948 0.5126743 -0.2462787 0.01210115
-5.226518 -0.0867052 0.4953837 -0.3279185 0.2019696
-4.94131 0.06285714 0.1426651 -0.3168941 -0.07034493
-6.743827 -0.01346939 0.04563646 -0.0371432 -0.05031008
-6.641385 -0.1641791 0.1813005 -0.2191341 0.001887721
-4.559323 -0.006493507 0.6280817 -0.1805459 -0.02765571
-5.692992 -0.09580839 0.6519129 -0.2703794 -0.01680501
-4.987136 -0.08130081 0.6460272 -0.483619 -0.01076121
-5.207736 -0.06666667 0.289282 -0.1987527 -0.00138151
-5.465678 0.008130081 0.3094526 -0.4838654 0.08669226
-5.480436 0.02815534 0.1917924 -0.03852018 0.08172455
-4.781376 0.03050848 0.02618861 -0.01535844 -0.0391652
-4.580474 -0.0530303 0.2241466 -0.1167809 -0.05111173
-5.024952 -0.07608695 0.04330217 -0.1294521 -0.008376458
-6.598478 0.01823362 0.09505142 -0.3502587 -0.06342962
-6.982735 0.08629441 0.2343104 -0.4052614 -0.03732595
-6.473067 -0.08 0.1628587 -0.09452467 -0.02882862
-4.983303 0.03604743 0.3860532 -0.10582 0.09165791
-4.706475 0.06711409 0.3161037 -0.1031234 0.02111849
-5.675674 -0.006849315 0.04279522 -0.1519571 0.03472393
-6.661307 -0.0732258 0.7752089 -0.08934396 -0.0167603
-4.290569 -0.1962617 0.3329579 0.1384305 0.01330599
-5.704814 -0.006756757 0.06048689 -0.07749095 -0.1547204
-6.387865 -0.0718232 0.07835166 -0.2063859 0.0004999345
-5.322576 0.006802721 0.3483999 -0.1907849 -0.0220322
-5.809043 -0.1458333 0.5318703 -0.09900015 -0.05797242
-4.218706 -0.03278688 0.1304204 -0.4512916 0.03699151
-7.258515 -0.1037736 0.7652061 -0.2574843 -0.008739059
-4.988487 0.08264463 0.1329706 -0.3973773 0.4831005
-4.731521 -0.1782946 0.1932027 -0.1650355 -0.05124993
-5.422727 -0.1531531 0.3901995 -0.24034 0.02893099
-4.505129 -0.25 0.03529659 -0.09959956 0.06561849
-6.38049 -0.003896104 0.226647 -0.01170664 0.03419039
-5.562017 -0.1176471 0.02785282 -0.09913965 -0.04467099
-5.940045 -0.1050848 0.02345419 -0.07706153 -0.03356901
-5.45571 0.05921053 0.3273066 -0.3641312 -0.006853537
-5.334833 0.005970149 0.4839348 -0.218324 0.0301275
-5.797069 0.04014085 0.4949992 -0.1046617 -0.02685199
-5.76452 -0.07216494 0.02568746 -0.1339496 -0.05580459
-7.80706 -0.1554984 0.3275237 -0.3479928 -0.08223347
-4.968533 -0.02314815 0.04577448 -0.05447851 0.04326113
-5.880262 -0.05405405 0.480008 -0.08807452 0.01257148
-4.754479 -0.1422414 0.4990113 0.04195027 0.009043019
-7.071259 0.05702479 0.02858456 -0.1805974 -0.02755408
-4.739996 -0.1944444 0.1855782 -0.6345484 -0.2114397
-5.86887 0.03607143 0.6959518 -0.2560925 -0.07233945
-4.243475 0.06349207 0.2570177 -0.4943708 -0.03277981
-4.491058 0.0535117 0.1390062 -0.1385925 0.0317192
-4.86597 -0.06136364 0.2994995 -0.1191657 -0.006718769
-5.430003 -0.1428571 0.4967685 -0.2306875 0.01945182
-7.305487 -0.01006711 0.02078577 -0.1621246 -0.0851938
-5.116176 -0.1215618 0.931245 -0.1032805 -0.006118863
-7.388219 -0.04827586 0.4322173 -0.344868 -0.08480256
-6.200063 0.05693431 0.2265685 -0.2733433 -0.06027686
-4.548896 -0.01587302 0.2706252 -0.1720882 0.06799349
-5.372453 0.1007194 0.1728234 -0.3539455 -0.09088151
-5.826563 -0.1183177 0.0827252 -0.1498903 0.03383035
-5.217785 -0.05530303 0.324359 -0.1424682 -0.0006996905
-4.228088 -0.3398058 0.08188153 -1.317534 -0.3194612
-6.422251 -0.09324009 0.5465578 -0.3157107 -0.06203716
-5.347422 0.09248555 0.01792843 -0.1385682 0.03487645
-5.813103 -0.1636364 0.5444434 -0.214716 0.02762891
-4.317703 0.1 0.1574824 -0.3685318 -0.07764694
-5.896303 0.06289309 0.2590437 -0.3213167 0.01440708
-7.027057 0.08168067 0.1860864 -0.1385639 0.03963701
-5.491204 0.2130233 0.5078438 -0.254183 0.09738967
-4.791379 -0.0746888 0.2020252 -0.4400011 0.04042351
-4.634492 -0.01967213 0.04171559 -0.3208726 0.02111849
-5.328967 -0.01081967 0.5746024 -0.1766696 0.03737865
-4.547456 0.0007843138 0.1572338 -0.1015391 0.02111849
-5.161782 -0.125 0.44367 -0.09453476 0.09551462
-5.134636 0.2519149 0.3870437 -0.2495862 0.06397563
-4.469488 -0.05449628 0.3671771 -0.1356713 -0.1038815
-4.657799 -0.08139535 0.2762446 -0.1382736 -0.1100643
-7.075865 -0.00952381 0.2345704 -0.400003 -0.08039095
-7.169046 -0.03571429 0.02949835 -0.1979933 -0.08462864
-5.518045 -0.1616162 0.3392367 -0.2653908 0.02859675
-4.245046 -0.02222222 0.2984407 -0.05604373 0.184162
-5.203324 -0.08214286 0.02948486 -0.08768436 0.01266965
-5.857819 -0.1304348 0.3044226 -0.1661166 -0.01365074
-4.593432 -0.08888889 0.1227518 -0.07539125 -0.03500396
-4.497919 -0.004830918 0.4432975 -0.271532 0.01150311
-5.472624 -0.1937985 0.1248042 -0.1750387 0.01462498
-4.279454 -0.06034483 0.04315113 -0.05842881 -0.007336794
-4.469809 -0.04199475 0.02275974 -0.09196295 0.1243931
-5.163798 0.1612903 0.4754483 -0.3076291 0.008297978
-6.970801 0.05379747 0.3306635 -0.5686643 -0.04242666
-6.956995 -0.05621302 0.1923014 -0.1051641 0.05193082
-6.708267 -0.1238938 0.3698943 -0.08990452 -0.06155867
-4.975197 -0.05099778 1.30598 -0.09500786 0.1107387
-5.277493 -0.1020408 0.1867935 -0.2508968 0.08284689
-5.955183 -0.06888889 0.1266401 -0.2169655 -0.09993414
-6.493759 -0.1360825 0.4415898 -0.1333802 -0.07062463
-5.259428 0.2053232 0.1343157 -0.696726 -0.1453887
-6.442105 -0.06097561 0.3398165 -0.1832796 -0.007617141
-5.804397 -0.1673059 0.2717896 -0.2632491 -0.07299916
-4.639227 0.01869159 0.5857146 -0.2419235 0.1068328
-5.766094 -0.08316831 0.3909655 -0.2264109 -0.03851454
-5.045942 -0.2076543 0.5424347 -0.1008125 0.05188772
-5.468069 -0.07236842 0.1489512 -0.07934033 -0.03409623
-8.167067 -0.07909604 0.02987184 -0.02934676 -0.08882915
-6.081085 -0.142616 0.5532231 -0.01283119 -0.0127161
-5.261259 -0.12 0.02726009 0.02900955 0.04522563
-5.049596 -0.02523659 0.5256957 -0.1236485 -0.04965074
-5.908878 0.04838709 1.161965 -0.04715625 -0.0249832
-7.417068 0.009674419 0.6221571 -0.1668097 -0.04491925
-4.217122 0.1083333 1.00309 -0.07302991 0.001305406
-5.45276 0.009756098 0.3131776 -0.3697142 0.05506911
-6.168974 -0.09174312 0.1613815 -0.2239136 -0.06711681
-4.867047 0.006021514 0.4011578 -0.1313218 0.04309651
-5.604253 0.05276074 1.564415 -0.3796953 -0.1152451
-4.975461 -0.1852814 0.1171397 -0.04537229 -0.04161213
-6.762071 -0.04081633 0.02665821 -0.094428 0.01594185
-4.646734 -0.01709402 0.1759582 -0.1378023 0.02246303
-5.830259 -0.07258064 0.03092595 -0.1557466 -0.06008452
-4.993523 0.05172414 0.09637718 -0.5329795 0.09384576
-8.365058 -0.0359116 0.06803997 -0.1415235 -0.03754817
-7.552138 0.02156522 0.3432529 -0.2405819 0.003208044
-6.461493 -0.08333334 0.0466271 -0.09764775 -0.07782382
-5.794488 0.03703704 1.095726 -0.1316713 0.1316954
-7.719693 0 0.02239045 -0.1131988 -0.05337692
-5.97756 -0.07471264 0.3435579 -0.07598251 -0.08583338
-7.000983 0.1222707 0.6571468 -0.4279118 -0.078384
-4.325407 0.01041667 0.5930431 0.03556967 0.03164481
-4.51159 -0.05538462 0.0350593 -0.1204541 0.0007103275
-5.393765 0.02652174 0.6769494 -0.2490087 0.0435904
-6.644788 -0.07256757 0.02455674 -0.1790626 -0.03958438
-4.493206 -0.05031446 0.1421848 -0.1084736 -0.0507378
-5.693249 -0.07617392 0.03173281 -0.1198225 -0.003471673
-4.818774 -0.1277778 0.3288306 -0.04798507 0.04177965
-6.59367 0.01993355 0.2605084 -0.1297905 0.06518629
-6.615729 -0.06949153 0.06579012 -0.04558061 0.02587285
-7.000043 -0.04488778 0.03452467 -0.03619726 -0.03224667
-5.143723 -0.06349207 0.1368559 0.04436772 -0.04853325
-5.386407 0.1062366 0.1865795 0.08661971 0.05363881
-6.908573 -0.06447762 0.0391863 -0.1014567 -0.032073
-4.978264 -0.3152 0.3457914 -0.3991345 0.05770385
-4.681506 -0.05128205 0.6085151 -0.1030256 0.02111849
-6.681413 -0.05129683 0.2151379 -0.121272 -0.02888151
-6.858196 -0.01036269 0.8166423 -0.2863489 0.07240054
-5.794354 -0.06666667 0.06256974 -0.1756595 -0.0142076
-5.515253 -0.06047244 0.9370394 -0.343136 0.1255961
-5.844954 -0.2395833 0.6796391 -0.3241754 -0.01669664
-5.572478 -0.1401274 0.2549125 -0.5364698 -0.06133961
-5.879117 0.08252427 0.6797277 -0.8898479 -0.07941061
-4.995237 -0.03905882 0.1146632 -0.8055561 -0.04138151
-6.409862 -0.12 0.03236336 -0.1481346 -0.1110244
-5.038523 0.131579 0.7413203 -0.05022689 -0.00918454
-6.236393 0.09811321 0.5600709 -0.1440358 0.00856619
